Kicker Pass_Power VelMod VelX VelY PosX PosY
0 750 287.74683483717 -128.88874816895 257.26626586914 442.62637329102 -270.41522216797
0 750 300.83522426827 -135.24028015137 268.72271728516 440.66094970703 -266.53955078125
0 750 379.03850438855 -170.04905700684 338.75286865234 437.50433349609 -260.23373413086
0 750 538.79991664709 -242.32707214355 481.23065185547 432.4267578125 -250.17739868164
0 750 586.71107775625 -262.51675415039 524.70452880859 428.41073608398 -242.07067871094
0 750 738.57815260597 -330.30990600586 660.60052490234 422.27465820313 -229.79089355469
0 750 743.86196726964 -332.3303527832 665.49768066406 417.7919921875 -220.79248046875
0 750 731.48745028343 -326.31393432617 654.67022705078 413.59481811523 -212.34016418457
0 750 763.63246462009 -341.30624389648 683.11389160156 408.66107177734 -202.5052947998
0 750 702.52089826867 -313.8791809082 628.50256347656 405.17669677734 -195.52044677734
0 750 708.79874680948 -316.97906494141 633.97155761719 400.87115478516 -186.92776489258
0 750 640.35475615622 -286.48233032227 572.69720458984 397.83050537109 -180.85720825195
0 750 648.05204646889 -290.72045898438 579.18310546875 393.84594726563 -172.96908569336
0 750 637.69371244813 -286.01287841797 569.9560546875 390.15270996094 -165.60537719727
0 750 571.37481635259 -256.04858398438 510.79183959961 387.50421142578 -160.30632019043
0 750 582.13687322525 -259.61175537109 521.04229736328 383.95172119141 -153.09721374512
0 750 578.45367587841 -256.92330932617 518.26544189453 380.59475708008 -146.25796508789
0 750 567.42302774707 -250.92733764648 508.92471313477 377.40222167969 -139.71092224121
0 750 553.90281841908 -243.98318481445 497.27310180664 374.32653808594 -133.37828063965
0 750 537.51390366041 -235.6149597168 483.12191772461 371.39877319336 -127.29819488525
0 750 572.19932801082 -250.71008300781 514.3505859375 367.67034912109 -119.64237213135
0 750 535.13313800869 -235.52153015137 480.51751708984 364.91809082031 -114.09981536865
0 750 508.28226573311 -223.38217163086 456.56463623047 362.24978637695 -108.62422180176
0 750 450.03981495329 -197.11250305176 404.57693481445 360.29275512695 -104.55802154541
0 750 428.00970973125 -186.63931274414 385.17279052734 358.07177734375 -99.918106079102
0 750 448.63528159631 -196.5753326416 403.27627563477 352.67584228516 -88.880256652832
0 750 504.22057104359 -221.50688171387 452.96035766602 349.08547973633 -81.571487426758
0 750 530.95913837793 -233.74458312988 476.74005126953 345.65625 -74.607437133789
0 750 517.86262641213 -228.35055541992 464.79858398438 342.74935913086 -68.715194702148
0 750 527.25261232475 -233.82312011719 472.56964111328 339.4919128418 -62.215740203857
0 750 530.92682794754 -235.63729858398 475.77133178711 336.30374145508 -55.790325164795
0 750 546.09978500974 -240.6088104248 490.23706054688 332.96862792969 -48.884269714355
0 750 501.38868563323 -221.28337097168 449.91586303711 330.51190185547 -43.915496826172
0 750 438.21977403966 -199.46493530273 390.1926574707 328.40975952148 -40.238704681396
