Kicker Pass_Power VelMod VelX VelY PosX PosY
0 650 355.30976955332 -149.67440795898 -322.24618530273 387.35610961914 253.26992797852
0 650 398.84699827477 -171.79061889648 -359.95404052734 384.50054931641 247.50720214844
0 650 453.93445407339 -196.72065734863 -409.0934753418 381.24072265625 240.79721069336
0 650 597.0901638396 -265.31533813477 -534.90600585938 375.95074462891 230.45095825195
0 650 747.66807503885 -325.70269775391 -672.99725341797 370.06530761719 217.9497833252
0 650 765.02974086372 -329.08380126953 -690.63330078125 365.59112548828 208.29077148438
0 650 736.40053504325 -320.38946533203 -663.05078125 361.54141235352 200.15475463867
0 650 680.30688186083 -299.08502197266 -611.03649902344 358.09786987305 193.33644104004
0 650 695.5153272888 -304.63787841797 -625.24981689453 353.89419555664 184.63667297363
0 650 669.69484186968 -287.88067626953 -604.66180419922 350.48385620117 177.10047912598
0 650 620.35593732125 -269.42999267578 -558.79241943359 347.36285400391 170.82174682617
0 650 575.63289960311 -252.63034057617 -517.23413085938 344.42364501953 164.98701477051
0 650 525.50624176685 -230.33113098145 -472.33926391602 341.92224121094 159.83610534668
0 650 574.21855745887 -250.90901184082 -516.49938964844 338.05108642578 151.82125854492
0 650 567.51531669053 -252.22653198242 -508.38510131836 334.65438842773 145.25009155273
0 650 551.1413897913 -248.13423156738 -492.12420654297 331.45050048828 139.10386657715
0 650 515.93408201464 -232.83303833008 -460.40933227539 328.73693847656 133.77529907227
0 650 553.06085763444 -253.39326477051 -491.59756469727 324.83309936523 126.42390441895
0 650 551.57206596765 -248.43893432617 -492.45288085938 321.64715576172 119.83601379395
0 650 604.02447090419 -275.46240234375 -537.55560302734 317.28393554688 111.51633453369
0 650 585.77169508724 -267.22314453125 -521.26794433594 313.93145751953 104.98221588135
0 650 684.71851238594 -308.09918212891 -611.4853515625 308.77920532227 94.52424621582
0 650 688.23901013596 -308.67150878906 -615.13806152344 304.64895629883 86.229080200195
0 650 702.0422419096 -317.54815673828 -626.12017822266 300.1882019043 77.600250244141
0 650 727.92241548049 -332.56936645508 -647.50958251953 295.37017822266 68.420349121094
0 650 752.88579558891 -342.37268066406 -670.53558349609 290.55474853516 58.891613006592
0 650 702.41654231202 -317.72616577148 -626.44958496094 286.94805908203 51.665241241455
0 650 693.16797077787 -317.16488647461 -616.35076904297 282.73355102539 43.705226898193
0 650 606.01477222096 -303.36627197266 -524.61682128906 279.04119873047 39.053905487061
0 650 510.25303360309 -263.41082763672 -437.00445556641 276.5498046875 35.465454101563
0 650 424.36373870555 -220.0824432373 -362.8337097168 274.72229003906 32.52254486084
0 650 403.02471506471 -199.28228759766 -350.30770874023 272.59658813477 28.171783447266
0 650 374.45839539791 -178.10121154785 -329.39193725586 270.76303100586 24.314235687256
0 650 438.2368946227 -197.92823791504 -390.99359130859 267.6174621582 17.527221679688
0 650 491.45386181991 -215.21012878418 -441.82745361328 264.30648803711 10.337512969971
0 650 545.29325984927 -214.33068847656 -501.40512084961 261.47122192383 2.1300537586212
0 650 573.63559784311 -219.95907592773 -529.78845214844 258.39462280273 -5.6589155197144
0 650 532.47099937369 -203.91239929199 -491.87915039063 256.08575439453 -11.248817443848
0 650 469.53795796617 -182.02893066406 -432.81793212891 254.2177734375 -15.510858535767
0 650 525.86862181643 -221.09049987793 -477.13394165039 247.55142211914 -29.135944366455
0 650 495.3633861369 -212.89994812012 -447.27899169922 244.92199707031 -34.336944580078
0 650 441.46435751125 -192.17013549805 -397.44360351563 242.88932800293 -38.363025665283
0 650 477.52454896429 -210.22001647949 -428.76245117188 239.6252746582 -44.879974365234
0 650 460.81850218228 -204.12243652344 -413.14370727539 237.05940246582 -49.989540100098
0 650 466.08796296751 -207.45309448242 -417.37417602539 234.2082824707 -55.662605285645
0 650 525.59507994963 -234.25830078125 -470.50317382813 230.40002441406 -63.293292999268
0 650 556.11957686176 -247.11770629883 -498.19857788086 226.77661132813 -70.643486022949
0 650 568.00068565062 -251.91616821289 -509.08056640625 223.29512023926 -77.70923614502
0 650 613.16285047886 -271.54318237305 -549.75720214844 219.17314147949 -86.078514099121
0 650 575.94987845713 -254.94784545898 -516.44927978516 216.19779968262 -92.113571166992
0 650 548.5285796946 -243.49819946289 -491.52032470703 213.24365234375 -98.030303955078
0 650 531.82757997496 -236.63496398926 -476.28192138672 210.26387023926 -103.99143218994
0 650 476.6120783986 -212.51647949219 -426.60968017578 208.04647827148 -108.41056060791
0 650 502.97999817232 -224.74044799805 -449.97845458984 204.73764038086 -115.00728607178
0 650 518.83805803352 -231.72937011719 -464.21377563477 201.46937561035 -121.56047058105
0 650 482.60827092804 -215.72164916992 -431.71160888672 199.00204467773 -126.48628234863
0 650 515.28429330038 -230.87895202637 -460.66561889648 195.53642272949 -133.36819458008
0 650 621.32146807996 -278.32510375977 -555.49572753906 190.61329650879 -143.19747924805
0 650 612.06754689005 -274.76657104492 -546.92779541016 187.04064941406 -150.27095031738
