Kicker Pass_Power VelMod VelX VelY PosX PosY
0 650 325.54115541983 -162.07159423828 -282.32931518555 461.76913452148 238.25723266602
0 650 384.96087309244 -189.06854248047 -335.33261108398 458.55850219727 232.43203735352
0 650 438.47145861704 -214.6748046875 -382.32440185547 455.0419921875 226.13386535645
0 650 565.4513026423 -281.51412963867 -490.39266967773 449.58090209961 216.83442687988
0 650 685.05486109669 -332.27090454102 -599.07946777344 443.85391235352 206.07002258301
0 650 803.26924771514 -388.74069213867 -702.93823242188 437.22802734375 194.04418945313
0 650 790.36309582459 -380.20935058594 -692.90307617188 432.37655639648 185.06185913086
0 650 802.48326584662 -385.41174316406 -703.87298583984 427.10482788086 175.39663696289
0 650 753.56180233678 -365.31207275391 -659.09216308594 422.74746704102 167.75276184082
0 650 678.57440294023 -334.18899536133 -590.57678222656 419.08676147461 161.62879943848
0 650 603.41470945714 -289.31402587891 -529.53442382813 416.37567138672 156.12782287598
0 650 589.50362068993 -282.94165039063 -517.16394042969 412.76593017578 149.54832458496
0 650 634.59784073998 -314.64694213867 -551.10046386719 407.76062011719 141.33334350586
0 650 603.63326198946 -299.54605102539 -524.06610107422 404.15246582031 135.03645324707
0 650 555.57774295461 -269.27139282227 -485.96249389648 401.33563232422 129.53039550781
0 650 509.44034685307 -253.05395507813 -442.14608764648 398.37588500977 124.75451660156
0 650 456.509836035 -220.88046264648 -399.51602172852 396.25274658203 120.51672363281
0 650 481.45270176578 -235.8775177002 -419.71240234375 392.72457885742 114.40458679199
0 650 485.29418083359 -244.56535339355 -419.16372680664 389.24176025391 108.82975769043
0 650 518.69483377674 -258.08651733398 -449.92852783203 385.45516967773 102.04475402832
0 650 504.46874778462 -250.72529602051 -437.75054931641 382.30023193359 96.519195556641
0 650 482.28605412872 -240.15002441406 -418.24371337891 379.36840820313 91.440963745117
0 650 441.09844779522 -218.27682495117 -383.30545043945 377.01684570313 87.222801208496
0 650 413.01294904431 -199.56561279297 -361.59820556641 374.83401489258 82.956062316895
0 650 568.41600109521 -274.64947509766 -497.65893554688 369.25381469727 72.844604492188
0 650 609.48270172515 -294.32400512695 -533.70642089844 364.82684326172 64.807594299316
0 650 590.39381548887 -284.63259887695 -517.25152587891 361.27935791016 58.331287384033
0 650 549.18804718906 -267.77886962891 -479.48095703125 358.13952636719 52.903148651123
0 650 493.65577305371 -241.61853027344 -430.48403930664 355.58627319336 48.415107727051
0 650 431.72521109246 -209.61410522461 -377.42361450195 353.60906982422 44.738353729248
0 650 391.82340320007 -191.43455505371 -341.87481689453 351.52105712891 41.088203430176
0 650 424.35472737005 -204.10272216797 -372.04705810547 348.47601318359 35.356754302979
0 650 496.59522677119 -240.74258422852 -434.33837890625 344.330078125 27.974191665649
0 650 568.25296429054 -277.16494750977 -496.07562255859 339.70404052734 19.78261756897
0 650 630.21025010048 -306.6887512207 -550.55151367188 334.86059570313 11.050210952759
0 650 615.98114062192 -299.39950561523 -538.32397460938 331.05484008789 4.1849412918091
0 650 565.38652321982 -273.34997558594 -494.91586303711 328.07565307617 -1.3049708604813
0 650 501.2145916167 -241.62728881836 -439.12677001953 325.66439819336 -5.7347249984741
0 650 491.20329219703 -229.85224914551 -434.10668945313 322.90051269531 -11.394563674927
0 650 486.53158980631 -225.15478515625 -431.29840087891 320.01849365234 -17.07346534729
0 650 489.18045602457 -226.81999206543 -433.41690063477 316.95166015625 -22.906478881836
0 650 493.63249714512 -231.22077941895 -436.13070678711 313.75628662109 -28.790887832642
0 650 495.99977580495 -234.78974914551 -436.90908813477 310.53457641602 -34.636222839355
0 650 500.562611745 -238.87167358398 -439.89004516602 307.24533081055 -40.577583312988
0 650 503.31035440162 -228.47431945801 -448.46493530273 304.46466064453 -46.776180267334
0 650 548.57276159532 -261.19915771484 -482.39721679688 300.14593505859 -54.075031280518
0 650 554.36485380727 -260.36569213867 -489.41812133789 296.69570922852 -60.779968261719
0 650 504.92435121004 -238.12966918945 -445.24472045898 294.08871459961 -65.588050842285
0 650 472.62230892405 -227.02844238281 -414.52374267578 291.34527587891 -70.330184936523
0 650 502.66155957901 -237.2815246582 -443.13217163086 287.91958618164 -76.96949005127
0 650 515.14448530141 -241.09426879883 -455.24432373047 284.60760498047 -83.348846435547
0 650 470.91979635671 -221.27656555176 -415.69476318359 282.16351318359 -87.881057739258
0 650 489.83473161687 -245.27397155762 -424.00323486328 278.28012084961 -93.746688842773
0 650 455.6933855321 -234.70797729492 -390.60034179688 275.4206237793 -98.101333618164
0 650 403.41587490774 -210.1653137207 -344.34707641602 273.24542236328 -101.51097869873
