Kicker Pass_Power VelMod VelX VelY PosX PosY
0 600 176.73131696019 -74.082748413086 -160.45468139648 373.70321655273 320.8759765625
0 600 205.27341877402 -90.329750061035 -184.33044433594 370.54840087891 314.96612548828
0 600 414.54001746774 -165.33776855469 -380.14056396484 364.25482177734 300.1555480957
0 600 454.39204248662 -174.82379150391 -419.41479492188 361.68145751953 293.55999755859
0 600 459.74138070323 -181.42651367188 -422.42935180664 359.09378051758 287.8505859375
0 600 450.90774198119 -174.96417236328 -415.57830810547 356.92599487305 282.48455810547
0 600 448.269737941 -180.23474121094 -410.44024658203 354.38824462891 277.1432800293
0 600 444.30440990256 -182.33422851563 -405.16741943359 351.90347290039 271.87576293945
0 600 645.79841303635 -260.61206054688 -590.87811279297 346.42886352539 259.25296020508
0 600 707.00422284435 -295.62936401367 -642.22912597656 341.59252929688 249.37800598145
0 600 680.68246433758 -282.96920776367 -619.07757568359 338.14303588867 241.7151184082
0 600 614.77006220842 -253.2991027832 -560.16229248047 335.5237121582 235.75141906738
0 600 730.37805195243 -298.53192138672 -666.58142089844 330.3876953125 224.14492797852
0 600 725.55171156075 -288.10638427734 -665.89788818359 326.81262207031 215.28373718262
0 600 660.56565425286 -263.48486328125 -605.74145507813 323.92852783203 208.74404907227
0 600 634.18733386993 -243.53877258301 -585.56164550781 321.19088745117 201.45208740234
0 600 563.1293736317 -217.10391235352 -519.59655761719 318.97152709961 196.20938110352
0 600 493.3512917659 -192.43765258789 -454.27221679688 317.03582763672 191.82127380371
0 600 427.433639838 -168.75389099121 -392.71063232422 315.39083862305 188.15786743164
0 600 553.42418738218 -214.86666870117 -510.01043701172 311.34790039063 178.36102294922
0 600 573.13687957242 -227.93380737305 -525.86315917969 307.97494506836 170.94451904297
0 600 549.91525768507 -219.20027160645 -504.33920288086 302.23342895508 158.06956481934
0 600 519.42370249331 -215.75190734863 -472.49560546875 299.44482421875 152.58316040039
0 600 458.36574495327 -191.26849365234 -416.55194091797 297.52008056641 148.45834350586
0 600 412.99632008985 -171.5320892334 -375.68963623047 295.73718261719 144.49307250977
0 600 489.90883493776 -202.73873901367 -445.99066162109 292.23675537109 136.75051879883
0 600 496.64262401684 -205.07588195801 -452.32485961914 289.44268798828 130.55770874023
0 600 466.60506447117 -192.45921325684 -425.06439208984 287.19891357422 125.58660888672
0 600 490.69854556122 -202.83541870117 -446.81411743164 284.22933959961 119.07344055176
0 600 468.09492623623 -190.64945983887 -427.51098632813 281.99868774414 113.86643981934
