Kicker Pass_Power VelMod VelX VelY PosX PosY
0 600 196.36115266026 -100.56908416748 168.65219116211 499.57412719727 -340.85968017578
0 600 327.85672152477 -170.14157104492 280.25323486328 493.22744750977 -330.46832275391
0 600 358.34647371329 -187.32409667969 305.48629760742 490.29083251953 -325.75051879883
0 600 390.92992929273 -204.47230529785 333.19256591797 487.12640380859 -320.60012817383
0 600 500.70863041712 -262.08560180664 426.63833618164 482.16006469727 -312.52432250977
0 600 547.69442985543 -286.84469604492 466.57186889648 477.70294189453 -305.28314208984
0 600 713.86881114525 -372.55444335938 608.94323730469 470.5458984375 -293.52667236328
0 600 749.18418117261 -390.24169921875 639.52197265625 464.89077758789 -284.21850585938
0 600 712.81811477042 -371.13363647461 608.57989501953 460.43051147461 -276.89459228516
0 600 724.43532927368 -377.86053466797 618.08410644531 455.22052001953 -268.41067504883
0 600 679.84418809467 -354.88131713867 579.86840820313 451.07583618164 -261.65542602539
0 600 612.55610037269 -319.1852722168 522.82476806641 447.73193359375 -256.14172363281
0 600 545.89882143843 -284.24380493164 466.05899047852 444.83471679688 -251.37783813477
0 600 564.51214916305 -294.44500732422 481.63897705078 440.64813232422 -244.55795288086
0 600 548.91159493782 -285.75677490234 468.66513061523 437.05999755859 -238.64053344727
0 600 583.02181266886 -302.43075561523 498.44766235352 432.60165405273 -231.23368835449
0 600 625.06656427685 -324.48858642578 534.24279785156 423.28149414063 -215.91390991211
0 600 643.09698644368 -333.87393188477 549.63800048828 418.59008789063 -208.19209289551
0 600 609.67885261683 -316.34564208984 521.18493652344 414.81997680664 -201.96987915039
0 600 551.75228408441 -286.15353393555 471.74859619141 411.77587890625 -196.94285583496
0 600 493.02315181342 -256.47085571289 421.06356811523 409.11459350586 -192.62356567383
0 600 508.60904234554 -264.31192016602 434.53695678711 405.39013671875 -186.48551940918
0 600 491.77474289248 -255.64558410645 420.10443115234 402.20294189453 -181.25283813477
0 600 461.93424936386 -239.41955566406 395.04623413086 399.42520141602 -176.62573242188
0 600 429.32899487247 -222.7407989502 367.02850341797 396.88140869141 -172.44779968262
0 600 462.86500909249 -240.8310546875 395.27764892578 393.20819091797 -166.45573425293
0 600 459.59084107075 -239.31452941895 392.36755371094 390.05606079102 -161.29850769043
0 600 437.64197516942 -227.89065551758 373.62594604492 387.30938720703 -156.7956237793
0 600 413.79260676731 -215.12084960938 353.47891235352 384.76733398438 -152.59729003906
0 600 446.33729616872 -232.02070617676 381.2917175293 381.24197387695 -146.80285644531
0 600 443.7819209711 -230.55302429199 379.19348144531 378.20541381836 -141.80053710938
